Afri Amer perc,Afri Amer pop,Asian perc,Asian pop,Female perc,Females,Log(Afri Amer perc+1),Log(Asian perc+1),Log(Pacific Isl perc+1),Log(Rpl1),Log(pop dens),Males,Males perc,Neighborhoods,Other pop,Pacific Isl perc,Pacific Isl pop,Pred Formula Risk Score Tentative 2,Pred Formula Risk Score Tentative,r0,r1,Log[r1+1],Risk Score Tentative,Rpl1,Rpl2,Rpl3,Rpl4,Rpl Overall,Sum of Area Sqmi,Tot pop,Two or more pop,White perc,White pop,Ln(Visitors),Ln(Visits),Pop Dens,Raw Visitor,Raw Visits,r1-r0,Log[r1-r0],Risk Score Tentative Prediction Formula
0.01965602,8,0.01965602,8,0.459459459,187,0.019465335,0.019465335,0.038558993,1.185859749,1.139321477,292,0.717444717,Unincorporated Catalina Island,38,0.039312039,16,3.128632502,-14.03036283,292.5764322,482.3105025,6.1806593094,,3.2735,0.4888,0.5747,0.1558,3.2735,130.2546927,407,8,0.985257985,401,10.89642333,11.52750688,3.124647501,53982.93893,101468.8244,189.7340703,5.2508801558,6.317148304
0.009622154,123,0.255104436,3261,0.509426582,6512,0.009576156,0.227218785,0.007714825,-0.562908026,8.92016718,6332,0.495345381,Mayflower Village,1991,0.007744661,99,2.294960919,0.534836644,292.5764322,482.3105025,6.1806593094,,0.569550386,1.328666667,1.812933333,1.097233333,1.790433333,1.708651157,12783,361,0.505671595,6464,10.24074519,10.79431688,7481.339855,28022,48743,189.7340703,5.2508801558,2.9401144069
0.022538957,661,0.014253077,418,0.494731817,14509,0.022288708,0.014152457,0.002213935,-0.630007974,9.124512377,14627,0.498755413,West Whittier-Los Nietos,12991,0.002216388,65,2.516854103,4.373318239,292.5764322,482.3105025,6.1806593094,,0.532587554,2.203216667,2.127233333,1.51215,2.561383333,3.195525326,29327,758,0.475909571,13957,10.6559644,11.50868649,9177.520754,42445,99577,189.7340703,5.2508801558,3.8484529449
0.006884243,108,0.129207037,2027,0.485147884,7611,0.006860655,0.121515649,0,-0.672084444,8.94644145,7391,0.471124426,Mount Washington,3042,0,0,1.714604921,2.316913833,292.5764322,482.3105025,6.1806593094,,0.510643061,1.6882,1.764275,1.17975,1.7352,2.042572244,15688,577,0.562340643,8822,9.441452093,10.21398242,7680.511691,12600,27282,189.7340703,5.2508801558,2.8724564548
0.008466093,702,0.051930197,4306,0.505457133,41912,0.008430457,0.050626759,0.000626921,-0.346849445,8.782097194,39797,0.479950313,Sylmar,12740,0.000627118,52,5.646214965,5.605649373,292.5764322,482.3105025,6.1806593094,,0.706911749,2.293805556,2.349722222,1.502477778,2.324494444,12.72441149,82919,2257,0.71647029,59409,10.89642333,11.52750688,6516.529277,53982.93893,101468.8244,189.7340703,5.2508801558,6.0969343687
0.003013994,42,0.07090061,988,0.459131683,6398,0.003009461,0.068499986,0.000502206,0.350191277,8.093355375,7073,0.507570865,Lake View Terrace,1594,0.000502332,7,2.35772652,4.561256026,292.5764322,482.3105025,6.1806593094,,1.419339009,2.174633333,2.183666667,1.360066667,3.3206,4.258017026,13935,400,0.667599569,9303,10.53102898,11.0757994,3272.650136,37460,64589,189.7340703,5.2508801558,5.0524935724
0,0,0.0956267,457,0.491734673,2350,0,0.091326528,0,1.196438876,7.275547723,2506,0.524377485,Bel-Air,24,0,0,-4.566454264,-1.098088882,292.5764322,482.3105025,6.1806593094,,3.308314601,0.4427,1.9777,0.3543,2.0563,3.308314601,4779,265,0.826951245,3952,10.89642333,11.52750688,1444.542184,53982.93893,101468.8244,189.7340703,5.2508801558,-1.075089363
0.009847855,367,0.112834411,4205,0.43840395,16338,0.009799681,0.106910284,0.003803101,2.342657603,5.698299243,22943,0.615638501,Castaic Canyons,3514,0.003810342,142,-7.81279229,-4.304992607,292.5764322,482.3105025,6.1806593094,,10.40886246,1.5276,1.6786,0.715883333,1.301116667,124.9063495,37267,3112,0.694555505,25884,9.974411891,10.65143064,298.3595321,21470,42253,189.7340703,5.2508801558,-1.339412879
0.003322599,65,0.184020856,3600,0.501968001,9820,0.003317091,0.168916151,0.000357754,0.276172339,5.536756143,9499,0.485559475,Unincorporated Santa Susana Mountains,837,0.000357818,7,7.883523438,0.986626834,292.5764322,482.3105025,6.1806593094,,1.318075,1.37635,1.70705,0.842,1.318075,77.06422484,19563,1341,0.656903338,12851,11.294956,11.92015568,253.8531989,80415,150265,189.7340703,5.2508801558,7.0396037583
0.000818696,11,0.112607919,1513,0.517043763,6947,0.000818361,0.106706736,0.004159245,0.687541187,7.719539475,6543,0.48697529,Castaic,581,0.004167907,56,-1.555633866,-3.120752498,292.5764322,482.3105025,6.1806593094,,1.988819381,1.046766667,1.503466667,0.506966667,0.5619,5.966458144,13436,809,0.749404585,10069,10.89642333,11.52750688,2251.922275,53982.93893,101468.8244,189.7340703,5.2508801558,-0.144036742
0.007101437,169,0.107403984,2556,0.479998319,11423,0.007076341,0.102018523,0.002727599,-1.048088166,9.516007077,11394,0.478779729,South San Jose Hills,9309,0.002731322,65,7.448211541,7.41519158,292.5764322,482.3105025,6.1806593094,,0.350607412,2.9332,2.17024,1.78766,2.3083,1.753037058,23798,487,0.406924952,9684,10.89642333,11.52750688,13575.29773,53982.93893,101468.8244,189.7340703,5.2508801558,7.3874325695
0.004721768,228,0.247520036,11952,0.383560793,18521,0.004710655,0.221157609,0.001779434,-0.9070815,9.127049793,25047,0.51871104,Downtown,4745,0.001781018,86,-0.31744098,1.0339034,292.5764322,482.3105025,6.1806593094,,0.403700707,2.249884615,1.227707692,1.2635,3.307230769,5.248109197,48287,2450,0.343260091,16575,10.86341232,11.56906948,9200.837518,52230,105775,189.7340703,5.2508801558,2.4796795839
0.0173526,269,0.078505999,1217,0.528641466,8195,0.017203763,0.075576749,0.00154699,-1.069394984,9.619507021,7681,0.495484454,Citrus,6601,0.001548187,24,3.337689139,3.692547824,292.5764322,482.3105025,6.1806593094,,0.343216106,2.489866667,1.517533333,1.509366667,3.162733333,1.029648319,15502,439,0.443620178,6877,7.862112212,8.562357743,15055.626,2597,5231,189.7340703,5.2508801558,5.1343348615
0.006602978,47,0.277044114,1972,0.668165215,4756,0.006581274,0.244548121,0,0.020039577,8.157195309,4146,0.582466985,Ramona,1305,0,0,0.142371306,-1.104168481,292.5764322,482.3105025,6.1806593094,,1.020241717,1.16445,1.49305,1.12165,2.98215,2.040483433,7118,529,0.68670975,4888,9.814492391,10.51170301,3488.389018,18297,36743,189.7340703,5.2508801558,1.5539839249
0.006916267,150,0.239994467,5205,0.560309849,12152,0.006892459,0.215106918,0,-1.790454593,9.983209513,11326,0.522224271,Arlington Heights,8077,0,0,8.351772492,8.548351201,292.5764322,482.3105025,6.1806593094,,0.166884288,2.7175,2.028166667,1.844933333,3.57065,1.00130573,21688,325,0.298045002,6464,9.446913344,10.11236989,21659.71826,12669,24646,189.7340703,5.2508801558,8.2372945527
0.006531274,137,0.028222731,592,0.472158658,9904,0.006510038,0.027831808,0.002761249,0.577577319,3.954394302,9502,0.452993898,Northeast Antelope Valley,4866,0.002765065,58,15.00982809,3.972964587,292.5764322,482.3105025,6.1806593094,,1.781716667,2.534033333,1.934433333,0.90445,1.781716667,402.1157183,20976,1026,0.50553013,10604,10.6928763,11.29747723,52.16408871,44041,80618,189.7340703,5.2508801558,13.697748026
0.007812813,195,0.170279258,4250,0.494010177,12330,0.007782451,0.157242402,0.001161232,-0.843798766,9.022878374,11677,0.46784727,Montecito Heights,7762,0.001161906,29,7.67784052,5.852158651,292.5764322,482.3105025,6.1806593094,,0.430073667,2.709914286,2.006985714,1.602914286,2.5653,3.010515671,24959,937,0.396890901,9906,10.41018467,10.99973037,8290.606237,33196,59858,189.7340703,5.2508801558,7.6415047354
0.003695598,103,0.087259158,2432,0.516486671,14395,0.003688786,0.083659996,0.001147488,0.559428015,5.590827204,13584,0.487388325,Unincorporated Santa Monica Mountains,404,0.001148147,32,4.054529504,-1.86288684,292.5764322,482.3105025,6.1806593094,,1.749671429,0.819514286,1.617785714,0.197571429,1.749671429,104.0128861,27871,929,0.83097126,23160,9.897821531,10.59500841,267.9571834,19887,39935,189.7340703,5.2508801558,4.8977968507
0.037878788,10,0.068181818,18,0.390151515,103,0.037179003,0.065957968,0,1.127642961,4.448306143,134,0.507575758,Sepulveda Basin,13,0,0,2.161668311,-2.18437341,292.5764322,482.3105025,6.1806593094,,3.088368508,0.86,1.5794,0.2581,1.2742,3.088368508,264,18,0.628787879,166,10.89642333,11.52750688,85.48202694,53982.93893,101468.8244,189.7340703,5.2508801558,4.2906986973
0,0,0.6,3,1,5,0,0.470003629,0,2.088680268,-0.479242356,0,0,Griffith Park,1,0,0,32.68935187,-16.55404518,292.5764322,482.3105025,6.1806593094,,8.074252283,0,0,0.9971,0,8.074252283,5,0,0.2,1,10.89642333,11.52750688,0.619252387,53982.93893,101468.8244,189.7340703,5.2508801558,16.741076843
0.003133942,46,0.097969751,1438,0.540468729,7933,0.003129041,0.093462794,0.000544885,-1.151472949,9.35928364,7824,0.533042649,Vincent,7041,0.000545033,8,4.904983685,8.119366449,292.5764322,482.3105025,6.1806593094,,0.316170723,1.8688,1.786275,1.286575,2.08595,1.264682893,14678,734,0.431053277,6327,10.3179124,10.8534258,11606.07144,30270,51711,189.7340703,5.2508801558,4.9514587445
0.00013132,1,0.010768221,82,0.505843729,3852,0.000131311,0.010710657,0,-0.693524926,8.938253012,3432,0.450689429,Athens,2309,0,0,7.99994814,9.625342033,292.5764322,482.3105025,6.1806593094,,0.499811163,2.82775,1.96345,1.5841,2.68795,0.999622325,7615,256,0.14432042,1099,10.89642333,11.52750688,7617.877082,53982.93893,101468.8244,189.7340703,5.2508801558,7.6621049679
0.017816813,71,0.015809285,63,0.481304893,1918,0.017659954,0.01568562,0.002255922,0.849253091,3.885299849,2088,0.523964868,Northwest Antelope Valley,138,0.002258469,9,10.82859923,0.727546392,292.5764322,482.3105025,6.1806593094,,2.3379,1.988,1.8346,0.2534,2.3379,81.85854873,3985,106,0.822584693,3278,10.40759063,10.96270045,48.68153738,33110,57682,189.7340703,5.2508801558,11.509711003
0.001676686,41,0.560135771,13697,0.51707357,12644,0.001675282,0.44477285,0.001226091,-0.697881934,9.192952208,11341,0.463787674,East San Gabriel,2816,0.001226843,30,1.867356845,-0.353970555,292.5764322,482.3105025,6.1806593094,,0.497638219,1.60952,1.72772,1.4805,2.04,2.488191096,24453,668,0.262585368,6421,8.261009786,8.955060951,9827.621375,3870,7747,189.7340703,5.2508801558,3.0379788312
0,0,0.007017872,75,0.605127725,6467,0,0.006993361,0.00112223,-0.557885059,9.141521206,4259,0.398521568,Gramercy Park,676,0.00112286,12,11.87692355,10.94832585,292.5764322,482.3105025,6.1806593094,,0.572418416,2.57735,2.6965,1.38935,2.82095,1.144836832,10687,315,0.129596706,1385,10.89642333,11.52750688,9334.95473,53982.93893,101468.8244,189.7340703,5.2508801558,9.8468613579
0.004167132,112,0.047884809,1287,0.529932656,14243,0.004158474,0.046773665,0.001784321,-1.284195069,9.5373111,11935,0.444059977,Baldwin Hills/Crenshaw,2328,0.001785914,48,9.655975877,10.66749565,292.5764322,482.3105025,6.1806593094,,0.276873358,2.616214286,2.187828571,1.313942857,2.327028571,1.938113508,26877,1009,0.221676526,5958,7.245655068,7.754910272,13867.60883,1402,2333,189.7340703,5.2508801558,9.7238007993
0.004284726,638,0.036561205,5444,0.503965722,75041,0.004275573,0.035908701,0.002709538,0.665700316,7.913132108,75174,0.504858933,Lancaster,8995,0.002713212,404,2.19767031,2.571534164,292.5764322,482.3105025,6.1806593094,,1.945852756,2.653171429,2.231467857,0.935121429,2.319996429,54.48387717,148901,6732,0.645435558,96106,6.981934677,7.61085279,2732.93693,1077,2020,189.7340703,5.2508801558,6.2633335375
0.002369245,53,0.096468485,2158,0.535762181,11985,0.002366443,0.092094547,0.000536289,-1.569798931,9.505833442,10273,0.459231113,Beverly Grove,890,0.000536433,12,1.163533791,-1.824151254,292.5764322,482.3105025,6.1806593094,,0.208087018,0.9718625,1.22765,0.3600125,2.421025,1.664696147,22370,1261,0.773625391,17306,9.764857469,10.7236858,13437.88777,17411,45419,189.7340703,5.2508801558,1.3364201798
0.006582278,39,0.085738397,508,0.443881857,2630,0.006560709,0.082260306,0,2.061587154,6.625348812,2607,0.44,Northwest Palmdale,413,0,0,-1.225711566,-2.543966947,292.5764322,482.3105025,6.1806593094,,7.858432462,1.865,2.1149,0.6323,1.7052,7.858432462,5925,207,0.631054852,3739,10.89642333,11.52750688,753.9671593,53982.93893,101468.8244,189.7340703,5.2508801558,2.247188546
,0,,0,,0,,,,-0.681429632,,0,,Universal City,0,,0,,,292.5764322,482.3105025,6.1806593094,,0.505893234,0,0,0,0,0.505893234,0,0,,0,10.89642333,11.52750688,0,53982.93893,101468.8244,189.7340703,5.2508801558,
0.021434208,842,0.206781559,8123,0.496194283,19492,0.021207726,0.187956947,0.00027998,-1.406581145,9.682543185,20062,0.510704376,Sawtelle,2826,0.000280019,11,-0.412367445,-1.756683251,292.5764322,482.3105025,6.1806593094,,0.244979402,1.37224,0.85867,0.76332,2.47051,2.449794024,39283,2481,0.609729399,23952,9.499271664,10.18233068,16035.22566,13350,26432,189.7340703,5.2508801558,0.9441636203
0.004509583,4,0.010146561,9,0.317925592,282,0.004499445,0.01009543,0,0.529922119,0.662627586,617,0.695603157,Angeles Crest,81,0,0,8.334707252,7.498159455,292.5764322,482.3105025,6.1806593094,,1.6988,1.2961,1.54785,0.78865,1.6988,457.2441058,887,70,0.735062007,652,6.513230111,7.152268856,1.939882852,674,1277,189.7340703,5.2508801558,12.433830616
0.006889577,327,0.010302762,489,0.487748351,23150,0.006865952,0.01025005,0.000252797,-1.444453322,9.727252413,23664,0.49857784,Historic South-Central,23872,0.000252829,12,9.819927149,11.22823103,292.5764322,482.3105025,6.1806593094,,0.235874989,3.530491667,2.289841667,1.9326,2.916916667,2.830499862,47463,667,0.390409372,18530,10.92769952,11.61033344,16768.41629,55698,110231,189.7340703,5.2508801558,9.6308551391
0.012798355,585,0.004834934,221,0.46944803,21458,0.012717148,0.004823283,0.000196879,-1.55974693,9.987212332,21210,0.464022403,Central-Alameda,21428,0.000196898,9,10.21178336,11.4807242,292.5764322,482.3105025,6.1806593094,,0.210189257,3.57486,2.34105,1.95255,2.79672,2.101892569,45709,365,0.346561946,15841,9.429315246,10.08000061,21746.59194,12448,23861,189.7340703,5.2508801558,10.290964412
0.002452664,25,0.057686648,588,0.466104189,4751,0.002449661,0.056084116,0.000784544,0.70851187,2.963975684,5316,0.521534386,Ridge Route,669,0.000784852,8,12.32051209,3.843253433,292.5764322,482.3105025,6.1806593094,,2.030966667,1.917466667,2.2088,0.5568,2.030966667,526.094474,10193,573,0.77092122,7858,6.318968114,6.998509642,19.37484711,555,1095,189.7340703,5.2508801558,14.076623942
0.00526798,23,0.043289052,189,0.481905634,2104,0.005254153,0.042378273,0,-0.295709805,7.984165161,1806,0.413650939,West Compton,688,0,0,9.390283243,9.405668979,292.5764322,482.3105025,6.1806593094,,0.744003303,2.9094,2.8832,1.5704,3.02775,1.488006606,4366,37,0.221026111,965,6.459904454,7.263329617,2934.126759,639,1427,189.7340703,5.2508801558,11.169323136
0.00382751,349,0.068401658,6237,0.501118642,45693,0.003820204,0.066163754,0.00525039,-0.257782069,8.500341027,44417,0.487124652,San Pedro,13983,0.005264197,480,4.229028295,3.015114954,292.5764322,482.3105025,6.1806593094,,0.772763623,2.028420833,2.1242375,0.990091667,2.208104167,18.54632694,91182,7103,0.615900068,56159,10.39016392,11.03804597,4916.445196,32538,62196,189.7340703,5.2508801558,5.3061086575
0,0,0,0,0,0,0,0,0,0.90158791,1.58331874,0,0,Hansen Dam,0,0,0,15.88783007,2.433203154,292.5764322,482.3105025,6.1806593094,,2.463511842,0,1.9428,0.5439,0,2.463511842,12,0,0,0,10.89642333,11.52750688,4.871094912,53982.93893,101468.8244,189.7340703,5.2508801558,12.154412551
0.011805199,5618,0.131977423,62807,0.507070932,241311,0.011736061,0.123966035,0.009213725,-0.882612504,9.228170901,235312,0.494465131,Long Beach,62150,0.009256302,4405,5.316424676,1.28942669,292.5764322,482.3105025,6.1806593094,,0.413700704,2.123838053,1.853464602,1.033947788,2.390020354,46.74817958,475892,26187,0.532973868,253638,12.58314857,13.21503736,10179.90442,291603,548552,189.7340703,5.2508801558,4.9120151512
0,0,0.537612248,3652,0.596643604,4053,0,0.430230725,0,-1.19975935,9.330260117,3464,0.5099367,Windsor Square,490,0,0,2.81592733,-0.004049691,292.5764322,482.3105025,6.1806593094,,0.301266703,1.37205,1.5829,1.4004,2.5027,0.602533407,6793,439,0.390107464,2650,8.998260393,9.775085838,11274.06368,8089,17590,189.7340703,5.2508801558,2.9687275589
0.003084199,30,0.049038758,477,0.525444639,5111,0.003079453,0.047874276,0,2.727083954,5.762429668,4711,0.48432199,Topanga,86,0,0,-4.389460628,-4.671627048,292.5764322,482.3105025,6.1806593094,,15.28824074,0.7151,1.9639,0.0484,1.60025,30.57648148,9727,381,0.898427059,8739,9.366660126,9.893083619,318.1203176,11692,19793,189.7340703,5.2508801558,0.0618760822
0.006756757,4,0,0,0.5,296,0.006734032,0,0,0.44051045,0.892822701,310,0.523648649,Tujunga Canyons,13,0,0,10.73278806,-6.859112847,292.5764322,482.3105025,6.1806593094,,1.5535,2.071,0.77615,0.35455,1.5535,242.4229515,592,5,0.942567568,558,4.356708827,5.707110265,2.442013004,78,301,189.7340703,5.2508801558,12.523507346
0.004487746,193,0.225224387,9686,0.517299912,22247,0.004477706,0.203124,0.002484935,-1.407864019,9.679063666,20895,0.485862438,Mid-Wilshire,4504,0.002488025,107,1.097659156,0.091013216,292.5764322,482.3105025,6.1806593094,,0.244665326,1.297927273,1.024063636,0.972018182,2.284045455,2.691318586,43006,2031,0.473654839,20370,9.821952065,10.50355955,15979.52774,18434,36445,189.7340703,5.2508801558,1.4454193011
0.006518942,228,0.006032881,211,0.493724089,17268,0.006497786,0.006014756,0,-1.543604869,9.926552127,15388,0.439971408,Vermont-Slauson,15109,0,0,11.63985626,12.60786321,292.5764322,482.3105025,6.1806593094,,0.213609677,3.2985625,2.4455,1.8605,2.8450375,1.708877414,34975,634,0.240343102,8406,10.92058244,11.56419826,20466.65238,55303,105261,189.7340703,5.2508801558,10.362042592
0.001508675,6,0.000754337,3,0.520995725,2072,0.001507538,0.000754053,0,-1.511441997,9.799725042,1961,0.49308524,East Compton,1412,0,0,11.2018116,11.04042034,292.5764322,482.3105025,6.1806593094,,0.220591656,3.6746,2.1398,1.8569,2.791,0.220591656,3977,115,0.472466683,1879,10.89642333,11.52750688,18028.78709,53982.93893,101468.8244,189.7340703,5.2508801558,10.348827738
0.000601002,18,0.150584307,4510,0.480634391,14395,0.000600821,0.140269906,0.000834377,-1.268728878,9.378788903,15222,0.508247078,Silver Lake,3096,0.000834725,25,1.115165812,1.232631243,292.5764322,482.3105025,6.1806593094,,0.28118882,1.516911111,1.033222222,0.852533333,2.421288889,2.530699382,29950,1109,0.659098497,19740,9.882774511,10.49113532,11834.67314,19590,35995,189.7340703,5.2508801558,2.2204588451
0.007986416,428,0.001865985,100,0.500811703,26839,0.007954693,0.001864246,0.000242549,-1.538555736,9.862742802,25635,0.478345245,Florence,27256,0.000242578,13,10.61791757,12.19035799,292.5764322,482.3105025,6.1806593094,,0.214690948,3.544469231,2.271607692,1.907923077,2.636576923,2.790982322,53591,685,0.256367674,13739,10.12982599,10.79345484,19201.48314,25080,48701,189.7340703,5.2508801558,10.122038049
0.009425223,234,0.004470939,111,0.499415958,12399,0.009381083,0.004460974,0,-1.371652814,9.88190195,10980,0.442260442,Broadway-Manchester,9270,0,0,10.93189459,11.49224084,292.5764322,482.3105025,6.1806593094,,0.253687315,3.43158,2.40912,1.82896,2.86726,1.268436576,24827,267,0.26616184,6608,10.19649293,10.85564723,19572.91399,26809,51826,189.7340703,5.2508801558,10.276088365
0.006494084,219,0.001304748,44,0.518577825,17488,0.006473088,0.001303898,0.001718417,-1.33200426,9.812029486,14659,0.434688492,Westmont,8112,0.001719894,58,9.650570276,9.910507811,292.5764322,482.3105025,6.1806593094,,0.263947711,3.249771429,2.570857143,1.575042857,2.749028571,1.847633978,33723,462,0.217803873,7345,8.91449171,9.769498913,18251.99168,7439,17492,189.7340703,5.2508801558,9.6831810241
0.002817121,397,0.154572677,21783,0.509735744,71834,0.00281316,0.143730299,0.001786601,-0.327374505,8.656989997,68364,0.485112543,Pasadena,18241,0.001788198,252,2.311351318,1.840520606,292.5764322,482.3105025,6.1806593094,,0.720813744,1.524973529,1.729417647,0.997411765,2.454635294,24.50766731,140924,5502,0.562686271,79296,11.08584338,11.70687911,5750.200467,65241,121404,189.7340703,5.2508801558,3.0693955814
0,0,0.334554335,1644,0.558201058,2743,0,0.288597405,0.00790518,-0.019749491,8.519593044,2229,0.453601954,Alondra Park,320,0.007936508,39,4.243136737,-1.116036056,292.5764322,482.3105025,6.1806593094,,0.980444253,1.6832,1.9978,1.0794,1.2066,0.980444253,4914,326,0.488807489,2402,9.437874272,10.0105017,5012.013671,12555,22259,189.7340703,5.2508801558,4.3986337496
0.001381693,16,0.020984456,243,0.541623489,6272,0.001380739,0.020767315,0.002501187,-0.08273805,8.74662562,5368,0.463557858,View Park-Windsor Hills,314,0.002504318,29,2.746852721,7.663441051,292.5764322,482.3105025,6.1806593094,,0.920592265,1.5894,2.23755,0.91135,1.8441,1.84118453,11580,640,0.099395509,1151,8.615589513,9.274347502,6289.429338,5517,10661,189.7340703,5.2508801558,4.1738745865
0.001420455,17,0.054060829,647,0.509358289,6096,0.001419447,0.052650161,0.004418699,-1.328207054,9.331904395,5537,0.462650401,Fairfax,318,0.004428476,53,3.922756962,0.125712049,292.5764322,482.3105025,6.1806593094,,0.26495188,1.367175,1.245675,0.400925,2.3499,1.059807519,11968,655,0.791861631,9477,10.89642333,11.52750688,11292.61662,53982.93893,101468.8244,189.7340703,5.2508801558,3.5241816382
0.006922893,29,0.056338028,236,0.508713297,2131,0.00689904,0.054808236,0,0.547831841,7.79238548,2248,0.53664359,Lopez/Kagel Canyons,950,0,0,1.413448895,4.863733277,292.5764322,482.3105025,6.1806593094,,1.729499121,1.7709,2.3435,1.1694,2.6512,1.729499121,4189,164,0.609930771,2555,10.89642333,11.52750688,2422.088539,53982.93893,101468.8244,189.7340703,5.2508801558,3.8398752243
0.000731596,16,0.090534979,1980,0.579103795,12665,0.000731329,0.086668382,0.000411438,-1.394364388,9.595476033,10969,0.501554641,Pico-Robertson,990,0.000411523,9,5.273616522,4.367687827,292.5764322,482.3105025,6.1806593094,,0.247990612,1.148966667,1.8799,0.615183333,2.4169,1.487943672,21870,1130,0.856241427,18726,10.87174435,11.47114468,14698.13704,52667,95908,189.7340703,5.2508801558,4.4097736237
0.006599246,462,0.007470575,523,0.514555479,36023,0.006577566,0.007442808,0.001826693,-0.820392604,9.578862133,34253,0.489272655,Lynwood,23658,0.001828362,128,7.721662001,7.750915027,292.5764322,482.3105025,6.1806593094,10,0.440258773,3.204009091,2.015918182,1.803627273,2.667081818,4.842846498,70008,1051,0.543166495,38026,11.68983239,12.25733594,14455.96098,119352,210520,189.7340703,5.2508801558,7.4707273055
0.002444444,33,0.048740741,658,0.46837037,6323,0.002441461,0.04759015,0.003401615,0.070580122,8.053570481,7895,0.584814815,Hollywood Hills West,327,0.003407407,46,-6.269607481,-2.547274739,292.5764322,482.3105025,6.1806593094,,1.073130547,0.7512,1.091925,0.271525,1.23205,4.29252219,13500,597,0.896,12096,9.340666634,10.01993637,3145.004126,11392,22470,189.7340703,5.2508801558,-2.259894299
0.005484988,513,0.032332564,3024,0.502662304,47013,0.00547,0.031820867,0.000993861,-1.322794307,9.549934619,46151,0.493445813,Boyle Heights,24813,0.000994355,93,10.54013225,10.53478963,292.5764322,482.3105025,6.1806593094,10,0.266389886,3.158172,2.530704,1.882156,2.966344,6.659747142,93528,1363,0.66420751,62122,10.32571144,10.90342066,14043.77644,30507,54362,189.7340703,5.2508801558,10.252624518
0.000476839,7,0.0126703,186,0.514577657,7554,0.000476725,0.012590703,0,-0.994761635,9.490390649,7148,0.486920981,Chesterfield Square,4280,0,0,9.754191785,12.66428137,292.5764322,482.3105025,6.1806593094,,0.369811584,3.270333333,2.540833333,1.653166667,2.4432,1.109434752,14680,246,0.260831063,3829,10.16192102,10.76736858,13231.96337,25898,47447,189.7340703,5.2508801558,9.7536994155
0.003649635,4,0.052007299,57,0.124087591,136,0.003642991,0.050700053,0.001823155,-0.023194501,7.022616968,879,0.802007299,Veterans Administration,35,0.001824818,2,-4.246322812,12.74204584,292.5764322,482.3105025,6.1806593094,,0.977072424,3.6434,2.7458,0.8675,2.8275,0.977072424,1096,37,0.472627737,518,7.588323677,8.187577396,1121.718281,1975,3596,189.7340703,5.2508801558,7.1492382876
